album_id,album_name,album_release_date,album_release_date_precision,album_total_tracks,album_uri,artist_id,artist_name,year_of_album_release
61adOfaVeGpUY4avIJVXw2,Márcia Freire ao Vivo,2010-02-02,day,9.0,spotify:album:61adOfaVeGpUY4avIJVXw2,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,2010-01-01
1kysi4VBMq84RtImS5SaGI,Timbalaiê,1999-06-21,day,14.0,spotify:album:1kysi4VBMq84RtImS5SaGI,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,1999-01-01
2K1psTr0nDHe49fuqXcTDF,Gente Boa,1999-01-01,day,11.0,spotify:album:2K1psTr0nDHe49fuqXcTDF,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,1999-01-01
0tPAH12bZ6YESGQh2EB1vW,Maravilha,1997-01-01,day,12.0,spotify:album:0tPAH12bZ6YESGQh2EB1vW,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,1997-01-01
6YrBLshugPcYXZnMa8iyX0,Marcia Freire,1996-01-08,day,12.0,spotify:album:6YrBLshugPcYXZnMa8iyX0,1sa5nkvsWl9qYJQOHciFSy,Márcia Freire,1996-01-01
2uASdtYZsn2RljUVbYy8Ep,Arraiá Da Veveta,2020-06-21,day,9.0,spotify:album:2uASdtYZsn2RljUVbYy8Ep,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2020-01-01
0qO6ZPC8y2eXVA1AidKGZQ,Ivete Sangalo Live Experience (Ao Vivo Em São Paulo / 2018),2019-04-12,day,30.0,spotify:album:0qO6ZPC8y2eXVA1AidKGZQ,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2019-01-01
3uta1AqyOI8qoVUB6A8MTX,Duetos 2,2017-11-24,day,16.0,spotify:album:3uta1AqyOI8qoVUB6A8MTX,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2017-01-01
6Aqv0T76VtYRBhZMsd0Pa4,Acústico Em Trancoso (Ao Vivo),2016-07-29,day,24.0,spotify:album:6Aqv0T76VtYRBhZMsd0Pa4,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2016-01-01
0ggbRn1mM1fojrFOGJl6lR,O Carnaval De Ivete Sangalo - Sai Do Chão (Ao Vivo),2015-12-11,day,18.0,spotify:album:0ggbRn1mM1fojrFOGJl6lR,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2015-01-01
0s6eeWdtRBJjhWFjXG9Bcq,Viva Tim Maia,2015-07-31,day,12.0,spotify:album:0s6eeWdtRBJjhWFjXG9Bcq,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2015-01-01
3BezFc7G2hTrTO9o7WX2D2,Multishow Ao Vivo - Ivete Sangalo 20 Anos (Live),2014-05-06,day,18.0,spotify:album:3BezFc7G2hTrTO9o7WX2D2,37ZflmHTdxkSLQuT8w9NBs,Criolo,2014-01-01
0BGtZFqDInZuJJvJa8jChx,O Carnaval De Ivete Sangalo 2015 (Ao Vivo),2014-01-01,day,18.0,spotify:album:0BGtZFqDInZuJJvJa8jChx,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2014-01-01
04TLo3kfhsjXttswMuBGbS,As Nossas Canções,2013-01-01,day,16.0,spotify:album:04TLo3kfhsjXttswMuBGbS,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2013-01-01
3iPYe8UrC6vbnQAsNBtHr0,Real Fantasia (International Version),2013-01-01,day,14.0,spotify:album:3iPYe8UrC6vbnQAsNBtHr0,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2013-01-01
0fGDlwWo9GAfIRNAnOSxh6,Especial Ivete Gil Caetano (Ao Vivo),2012-05-14,day,15.0,spotify:album:0fGDlwWo9GAfIRNAnOSxh6,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2012-01-01
2iIo25Rs0y5dgp3CGg64h1,Real Fantasia (Deluxe Edition),2012-03-09,day,15.0,spotify:album:2iIo25Rs0y5dgp3CGg64h1,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2012-01-01
6jK2GfT9HRxmO9snF3iYMM,Real Fantasia,2012-01-01,day,14.0,spotify:album:6jK2GfT9HRxmO9snF3iYMM,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2012-01-01
0jywJRnZjCDN6faNkHUrrl,A Casa Amarela,2008-01-01,day,11.0,spotify:album:0jywJRnZjCDN6faNkHUrrl,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2008-01-01
5fLXDLRiKLK9zFvLBlunzB,Ivete Sangalo Sem Limite,2007-01-08,day,27.0,spotify:album:5fLXDLRiKLK9zFvLBlunzB,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2007-01-01
5WwOBR65JnclLtDvk2T6DM,Multishow Ao Vivo - Ivete No Maracanã - Áudio Das 9 Faixas Exclusivas Do DVD,2007-01-01,day,9.0,spotify:album:5WwOBR65JnclLtDvk2T6DM,7dzq55YG3wjViqexDwiycQ,Ivete Sangalo,2007-01-01
73YTXJjv2yeKfogr1Es5mu,País da Fantasia,2016-11-11,day,15.0,spotify:album:73YTXJjv2yeKfogr1Es5mu,6jrXjOgvZxar7qULTgJ9xd,Alinne Rosa,2016-01-01
7l3jBM9K9Je5g5kyIi6T6W,Macaco Sessions: Claudia Leitte (Ao Vivo),2019-11-01,day,21.0,spotify:album:7l3jBM9K9Je5g5kyIi6T6W,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2019-01-01
5iE300mrYXVKflCoZZuwnA,Axemusic (Ao Vivo),2014-01-27,day,15.0,spotify:album:5iE300mrYXVKflCoZZuwnA,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2014-01-01
3TWtjWse9uDvK0f0wcPuNR,Exttravase! - Claudia Leitte,2013-01-01,day,25.0,spotify:album:3TWtjWse9uDvK0f0wcPuNR,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2013-01-01
0V4kBPfH6sz7hmOFNvveoe,Negalora: Íntimo,2012-08-10,day,18.0,spotify:album:0V4kBPfH6sz7hmOFNvveoe,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2012-01-01
7pdzv0rPM60YWDRbLAEYEp,Negalora: Íntimo (Edição Bônus),2012-08-10,day,18.0,spotify:album:7pdzv0rPM60YWDRbLAEYEp,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2012-01-01
088r9FLEOJ5haVDhBU3lQS,Negalora: Íntimo (Ao Vivo),2012-08-10,day,15.0,spotify:album:088r9FLEOJ5haVDhBU3lQS,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2012-01-01
7FeL0uCH1ilFwGkrUYugyT,As Máscaras,2010-06-18,day,14.0,spotify:album:7FeL0uCH1ilFwGkrUYugyT,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2010-01-01
6HoOLVtKV7z7BZ7zjDMCVw,Ao Vivo Em Copacabana,2008-01-01,day,18.0,spotify:album:6HoOLVtKV7z7BZ7zjDMCVw,2OjoIDVPQKT9B7loZbPEfp,Claudia Leitte,2008-01-01
0sY4fhljcng81MbpmI9mSn,Naturalmente,2020-03-23,day,11.0,spotify:album:0sY4fhljcng81MbpmI9mSn,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,2020-01-01
0P4etGFOwuNNySS2y8iMue,Autêntica,2019-10-21,day,13.0,spotify:album:0P4etGFOwuNNySS2y8iMue,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,2019-01-01
6TxvZNbloZFBH0XJVMv6eL,Para Gil & Caetano,2015-06-09,day,15.0,spotify:album:6TxvZNbloZFBH0XJVMv6eL,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,2015-01-01
4tr8UnmF60jemmScooRGE9,Voz Talismã (Ao Vivo),2014-03-04,day,17.0,spotify:album:4tr8UnmF60jemmScooRGE9,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,2014-01-01
0TsHioacYos1nv8izZU27y,Brasil 2014,2014-02-26,day,8.0,spotify:album:0TsHioacYos1nv8izZU27y,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,2014-01-01
5VWs8PSYJ4WuM87YPVAl5x,Naturalmente Acústico,2012-01-30,day,14.0,spotify:album:5VWs8PSYJ4WuM87YPVAl5x,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,2012-01-01
7JTDPmuweG2i4EM5UqxUPG,Luz Dourada,1993-01-15,day,12.0,spotify:album:7JTDPmuweG2i4EM5UqxUPG,1ehJzJeAbLiS4l0PIWd9MD,Margareth Menezes,1993-01-01
4LX1gf1ASr0CExp6PwbhJY,"Ara Ketu em Casa, Vol. 1",2020-06-05,day,10.0,spotify:album:4LX1gf1ASr0CExp6PwbhJY,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2020-01-01
6rM2dmGMB0A2qGmRQjPCt2,Ara Ketu (Ao Vivo),2014-08-01,day,11.0,spotify:album:6rM2dmGMB0A2qGmRQjPCt2,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2014-01-01
11rbPO63CuN9K4rZ1RHIF6,Ara Ketu Ao Vivo Em Salvador,2009-02-06,day,16.0,spotify:album:11rbPO63CuN9K4rZ1RHIF6,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2009-01-01
7zYRc6LJv4eYF6fiQA5pF1,Ara Ketu,2005-10-14,day,14.0,spotify:album:7zYRc6LJv4eYF6fiQA5pF1,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2005-01-01
6DDyGg4RPJmte4XxjKQWq5,Maxximum - Ara Ketu,2005-08-08,day,16.0,spotify:album:6DDyGg4RPJmte4XxjKQWq5,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2005-01-01
2vnCDoRue8QPbCVfKthXJ0,25 Emoções,2004-10-22,day,14.0,spotify:album:2vnCDoRue8QPbCVfKthXJ0,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2004-01-01
5k3BP4VhTlrluqerHMYgqx,Obrigado A Você,2003-10-13,day,14.0,spotify:album:5k3BP4VhTlrluqerHMYgqx,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2003-01-01
34T06arl5P0f981wdWiZrr,Ensaio do Ara Ketu,2002-04-01,day,14.0,spotify:album:34T06arl5P0f981wdWiZrr,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2002-01-01
1uGwNgxXGs40AUkl6LbFYu,Ara Ketu,2001-10-15,day,14.0,spotify:album:1uGwNgxXGs40AUkl6LbFYu,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2001-01-01
0kP9Yd9MJ2ZTlc9zGA9olO,Vida,2000-09-15,day,14.0,spotify:album:0kP9Yd9MJ2ZTlc9zGA9olO,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,2000-01-01
5tk9Tv4uhOUjHv30vcZwoK,E o Povo Ao Vivo de Novo,1999-09-15,day,15.0,spotify:album:5tk9Tv4uhOUjHv30vcZwoK,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,1999-01-01
5pRG4SxFRIp5QZPczn1Ngx,Ao Vivo,1998-08-15,day,18.0,spotify:album:5pRG4SxFRIp5QZPczn1Ngx,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,1998-01-01
0Q69isO3qRW7eNnoeNOm9c,Ara Ketu Dez,1995-10-15,day,15.0,spotify:album:0Q69isO3qRW7eNnoeNOm9c,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,1995-01-01
1LUbKqUEiEldAhAxBhKHWv,De Periperi,1993-01-01,year,10.0,spotify:album:1LUbKqUEiEldAhAxBhKHWv,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,1993-01-01
1LGy5dn6nMFpiqG3mJlfoz,Bom Demais,1992-08-04,day,13.0,spotify:album:1LGy5dn6nMFpiqG3mJlfoz,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,1992-01-01
5crurZiXZEIvZz9qP6mMIF,Modernidade Negra,1992-01-01,year,11.0,spotify:album:5crurZiXZEIvZz9qP6mMIF,6NqIUh0cpaygBWUUAjBaog,Ara Ketu,1992-01-01
1S1E7g4EqdWo524VKPP9dK,Revela Samba Beach (Segunda Onda),2021-02-12,day,11.0,spotify:album:1S1E7g4EqdWo524VKPP9dK,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2021-01-01
5k5JsPCYoDuS7txzhpztiM,Revela Samba Beach (Primeira Onda),2020-12-11,day,12.0,spotify:album:5k5JsPCYoDuS7txzhpztiM,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2020-01-01
2HucAHVeIRYdmySB8syry9,Pagode do Revela (ao Vivo),2020-04-10,day,24.0,spotify:album:2HucAHVeIRYdmySB8syry9,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2020-01-01
21lYtIObqc1MFAjBuIyfC3,"Pagode do Revela, Pt. 4 (Ao Vivo)",2020-03-13,day,6.0,spotify:album:21lYtIObqc1MFAjBuIyfC3,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2020-01-01
5IfRPq4xBWxkVj39Xdixbo,"Pagode do Revela, Pt. 1 (Ao Vivo)",2019-12-20,day,5.0,spotify:album:5IfRPq4xBWxkVj39Xdixbo,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2019-01-01
5XKOHOeXAulZlXSiLTtjT7,"O Bom Samba Continua - Ao Vivo, Vol. 2",2018-06-08,day,15.0,spotify:album:5XKOHOeXAulZlXSiLTtjT7,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2018-01-01
0jjbIO2gdTKQDdnpoRM584,O Bom Samba Continua - Ao Vivo,2016-04-01,day,18.0,spotify:album:0jjbIO2gdTKQDdnpoRM584,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2016-01-01
51vmoucCWRjYzC2qO8lDQ0,A Arte De Grupo Revelação (Live),2015-10-30,day,20.0,spotify:album:51vmoucCWRjYzC2qO8lDQ0,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2015-01-01
4bHAFP2ScvkYeXmrpq4EFU,Fundamental - Grupo Revelação Vol.1,2013-01-01,year,14.0,spotify:album:4bHAFP2ScvkYeXmrpq4EFU,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2013-01-01
6q9qH2KNhjYgq4oJeKt449,"Fundamental - Grupo Revelação, Vol.2",2013-01-01,year,14.0,spotify:album:6q9qH2KNhjYgq4oJeKt449,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2013-01-01
1cARJvatBbzfuHONe2kr75,360º Ao Vivo,2012-01-01,day,14.0,spotify:album:1cARJvatBbzfuHONe2kr75,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2012-01-01
53qoc3jujV5pqoFr4AIAoI,Ao Vivo No Olimpo - Músicas Extras do Dvd,2010-10-04,day,13.0,spotify:album:53qoc3jujV5pqoFr4AIAoI,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2010-01-01
3WTaYcZpwIyON8DqmTZLxT,Ao Vivo No Morro II,2010-01-01,day,17.0,spotify:album:3WTaYcZpwIyON8DqmTZLxT,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2010-01-01
5YXb4x46ucch3Lx0cBNHJX,Seleção Essencial - Grandes Sucessos - Grupo Revelação,2010-01-01,year,15.0,spotify:album:5YXb4x46ucch3Lx0cBNHJX,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2010-01-01
3vkIrPt0ie4c9ZxKOEKvrQ,Ao Vivo No Morro,2009-10-01,day,14.0,spotify:album:3vkIrPt0ie4c9ZxKOEKvrQ,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2009-01-01
2zm1xKwpzdUgFD0dcHgXOm,Aventureiro,2008-06-02,day,15.0,spotify:album:2zm1xKwpzdUgFD0dcHgXOm,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2008-01-01
4Ur1fytpHsILtitE1LYJkM,Velocidade da Luz,2006-07-25,day,15.0,spotify:album:4Ur1fytpHsILtitE1LYJkM,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2006-01-01
31OjfB9DNwodXUcGMRM2Jx,Maxximum - Grupo Revelação,2005-11-14,day,16.0,spotify:album:31OjfB9DNwodXUcGMRM2Jx,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2005-01-01
7mEYsOVpITrFGkeTJWQVjj,Ao Vivo - Na Palma da Mão,2004-06-17,day,15.0,spotify:album:7mEYsOVpITrFGkeTJWQVjj,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2004-01-01
3t90OdRaE71QuHR2Ypf7E2,Novos Tempos,2003-08-15,day,14.0,spotify:album:3t90OdRaE71QuHR2Ypf7E2,7yQrcdkLdBAkV7yY9fF2Hw,Grupo Revelação,2003-01-01
29zZdrNrxlZsolrlspfmDA,"Ao Cubo, Ao Vivo, Em Cores",2019-03-29,day,11.0,spotify:album:29zZdrNrxlZsolrlspfmDA,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2019-01-01
6AlWBOYX2xk7rgOx4ylI8E,"De Volta Pro Amanhã, Vol. 2 (Ao Vivo)",2018-01-26,day,8.0,spotify:album:6AlWBOYX2xk7rgOx4ylI8E,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2018-01-01
4ebHkMmJwbQB05uJsbA2Bc,"De Volta Pro Amanhã, Vol. 1 (Ao Vivo)",2017-12-15,day,10.0,spotify:album:4ebHkMmJwbQB05uJsbA2Bc,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2017-01-01
3hJfCIb4XahksPQhwU9hYv,De Volta Pro Amanhã (Deluxe),2016-06-10,day,17.0,spotify:album:3hJfCIb4XahksPQhwU9hYv,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2016-01-01
7lHW8rrEWFga0TGGw8QucQ,De Volta Pro Amanhã,2016-06-03,day,14.0,spotify:album:7lHW8rrEWFga0TGGw8QucQ,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2016-01-01
0ugEQ8iGWimN30RiyFFpTj,Sorriso Eu Gosto Ao Vivo No Maracanãzinho - Vol. 2,2015-03-30,day,14.0,spotify:album:0ugEQ8iGWimN30RiyFFpTj,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2015-01-01
6KaLWJoTsEQDyIg74R4qiS,Sorriso Eu Gosto Ao Vivo No Maracanãzinho,2014-11-24,day,12.0,spotify:album:6KaLWJoTsEQDyIg74R4qiS,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2014-01-01
3K5SE55HUTFsVjDIxG6Azo,Fundamental - Sorriso Maroto 2,2013-01-01,year,14.0,spotify:album:3K5SE55HUTFsVjDIxG6Azo,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2013-01-01
4DKTn4lIt3NSjdTZVDABAS,Fundamental - Sorriso Maroto Vol.1,2013-01-01,year,14.0,spotify:album:4DKTn4lIt3NSjdTZVDABAS,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2013-01-01
6vQHnfXSuNmaMEStZpjV4r,100% Sorriso Maroto,2012-12-11,day,15.0,spotify:album:6vQHnfXSuNmaMEStZpjV4r,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2012-01-01
0RlbNSReWJLkIMuks3uTB2,Sorriso 15 Anos (Ao Vivo) - Edição Bônus,2012-07-10,day,15.0,spotify:album:0RlbNSReWJLkIMuks3uTB2,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2012-01-01
5nitXkehnraItwUPW3sXky,Sorriso 15 Anos - Ao Vivo,2012-07-10,day,14.0,spotify:album:5nitXkehnraItwUPW3sXky,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2012-01-01
6dOjLRg45B2LaguRlTROGN,Sorriso Maroto Ao Vivo No Recife,2010-01-01,day,16.0,spotify:album:6dOjLRg45B2LaguRlTROGN,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2010-01-01
1wxhJ9g9EIFgRZVojD02Nd,Sinais,2009-05-01,day,15.0,spotify:album:1wxhJ9g9EIFgRZVojD02Nd,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2009-01-01
2ku48nEqvaMy0KKvpQUJr8,Pagode Pra Namorar,2008-12-16,day,10.0,spotify:album:2ku48nEqvaMy0KKvpQUJr8,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2008-01-01
3yfjzd2cnwMvwfk3L3zEsB,É Diferente Ao Vivo,2007-02-10,day,27.0,spotify:album:3yfjzd2cnwMvwfk3L3zEsB,1RnHJ07H3jcpay9PrUPjnt,Raça Negra,2007-01-01
0nax8M9StAXGx54wYprGHN,Por Você Ao Vivo,2005-05-03,day,14.0,spotify:album:0nax8M9StAXGx54wYprGHN,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2005-01-01
3ZNJvva42hLaKAl4olNoXt,"Sorriso Eu Gosto Ao Vivo No Maracanãzinho, Vol. 2",2005-01-01,year,14.0,spotify:album:3ZNJvva42hLaKAl4olNoXt,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2005-01-01
1WXbmJsrlwiHokADp7K80H,Por Você,2003-05-27,day,12.0,spotify:album:1WXbmJsrlwiHokADp7K80H,1fUSLFr4WUBx7joEcGwpvG,Sorriso Maroto,2003-01-01
2ZEUi31GBdpTOWmQNXzajm,Amo Noronha (Ao Vivo),2019-09-09,day,18.0,spotify:album:2ZEUi31GBdpTOWmQNXzajm,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2019-01-01
3o07I0gOH6WWOgN7ydMl86,Amo Noronha (Ao Vivo),2019-06-07,day,13.0,spotify:album:3o07I0gOH6WWOgN7ydMl86,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2019-01-01
3CjUw8mFf9q9BxGe6WcDRO,1º Show de Volta aos Palcos: Ao Vivo em Floripa,2017-12-22,day,17.0,spotify:album:3CjUw8mFf9q9BxGe6WcDRO,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2017-01-01
3Z765QawqJAPh4OQUBTwDL,Viva Vida,2012-08-10,day,15.0,spotify:album:3Z765QawqJAPh4OQUBTwDL,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2012-01-01
3LwqHNRqGNEl9jlN1GSuxX,5 Elementos (Ao Vivo),2009-08-27,day,18.0,spotify:album:3LwqHNRqGNEl9jlN1GSuxX,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2009-01-01
3yKqCwhyt6KxTTcdIEIbkR,Ao Vivo na Amazônia,2008-04-14,day,24.0,spotify:album:3yKqCwhyt6KxTTcdIEIbkR,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2008-01-01
2lQXv0D6odH3Twj6VV121D,O Som Do Bem,2007-01-01,day,13.0,spotify:album:2lQXv0D6odH3Twj6VV121D,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2007-01-01
2XXAGn75HHgZmH2oF0eNhd,Me Faz Feliz (Ao Vivo),2005-01-03,day,17.0,spotify:album:2XXAGn75HHgZmH2oF0eNhd,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2005-01-01
6ctr7evXPv43brR3Ymcbff,Me Faz Feliz (Ao Vivo),2005-01-03,day,17.0,spotify:album:6ctr7evXPv43brR3Ymcbff,3V7U1x0TRBn7spzHDQiZhi,Jeito Moleque,2005-01-01
